borrower_id,income,dti,credit_score,sector,region,ead,lgd,pd,default_flag,recovery,collateral_value,collateral_type,product_type,loan_start_date,loan_vintage,interest_rate,gdp_growth,unemployment,arrears_30d,arrears_60d,arrears_90d
169,96844.86,0.284,636,Corporate,East,331663,0.33,0.079,0,331663,113801,Inventory,Personal Loan,2020-05-03,5 yrs,8.0,5.2,7.2,0,0,0
170,53659.31,0.635,593,SME,West,622471,0.55,0.065,0,622471,893146,Unsecured,Term Loan,2018-09-09,7 yrs,8.0,5.2,7.2,0,0,0
171,133514.46,0.243,677,Consumer,South,807896,0.22,0.003,0,807896,420474,Property,Credit Card,2021-02-27,4 yrs,8.0,5.2,7.2,0,0,0
172,34065.56,0.154,681,SME,West,32612,0.19,0.054,0,32612,11957,Inventory,Business Loan,2018-03-27,7 yrs,8.0,5.2,7.2,1,0,0
173,119309.36,0.755,740,Mortgage,North,483527,0.26,0.04,0,483527,603144,Unsecured,Personal Loan,2022-10-28,3 yrs,8.0,5.2,7.2,0,0,0
174,84634.07,0.299,651,Mortgage,North,382169,0.17,0.075,0,382169,483328,Inventory,Credit Card,2024-07-19,1 yrs,8.0,5.2,7.2,0,0,0
175,32045.12,0.189,637,Mortgage,East,257320,0.54,0.025,0,257320,352490,Plant/Equipment,Business Loan,2020-05-27,5 yrs,8.0,5.2,7.2,0,0,0
176,49934.65,0.643,690,Corporate,North,204356,0.34,0.052,0,204356,265062,Property,Business Loan,2018-06-15,7 yrs,8.0,5.2,7.2,0,0,0
177,85860.84,0.352,624,Corporate,East,94359,0.34,0.061,0,94359,166337,Unsecured,Home Loan,2022-02-06,3 yrs,8.0,5.2,7.2,0,0,0
178,50094.46,0.433,664,Mortgage,North,400911,0.33,0.073,0,400911,588529,Unsecured,Term Loan,2022-06-30,3 yrs,8.0,5.2,7.2,0,0,0
179,80074.26,0.497,667,SME,South,670083,0.52,0.073,0,670083,269103,Unsecured,Home Loan,2018-04-18,7 yrs,8.0,5.2,7.2,0,0,0
180,102841.13,0.106,629,SME,South,992094,0.51,0.015,0,992094,963594,Unsecured,Personal Loan,2021-06-05,4 yrs,8.0,5.2,7.2,0,0,0
181,129775.32,0.246,617,SME,South,720302,0.3,0.079,0,720302,0,Unsecured,Business Loan,2018-12-18,7 yrs,8.0,5.2,7.2,0,0,0
182,92990.59,0.348,678,SME,East,149488,0.18,0.004,0,149488,201941,Inventory,Term Loan,2023-04-28,2 yrs,8.0,5.2,7.2,0,0,0
183,122885.87,0.568,578,Consumer,South,82652,0.31,0.01,0,82652,122983,Inventory,Business Loan,2023-06-03,2 yrs,8.0,5.2,7.2,0,0,0
184,87023.75,0.291,630,Mortgage,North,364500,0.35,0.036,0,364500,330898,Plant/Equipment,Business Loan,2020-02-02,5 yrs,8.0,5.2,7.2,0,0,0
185,148952.52,0.693,665,Consumer,South,875595,0.22,0.004,0,875595,0,Unsecured,Personal Loan,2023-01-19,2 yrs,8.0,5.2,7.2,0,0,0
186,58115.92,0.373,661,SME,South,587357,0.58,0.026,0,587357,280468,Unsecured,Business Loan,2021-10-12,4 yrs,8.0,5.2,7.2,0,0,0
187,64308.77,0.599,702,Corporate,South,280101,0.48,0.013,0,280101,532117,Unsecured,Personal Loan,2019-02-02,6 yrs,8.0,5.2,7.2,0,0,0
188,144777.8,0.315,629,Corporate,South,946370,0.53,0.005,0,946370,335835,Inventory,Credit Card,2021-11-17,4 yrs,8.0,5.2,7.2,0,0,0
189,72950.68,0.495,716,SME,North,531273,0.3,0.004,0,531273,854252,Inventory,Personal Loan,2018-12-06,7 yrs,8.0,5.2,7.2,0,0,0
190,32927.81,0.324,646,Mortgage,North,929183,0.39,0.06,0,929183,0,Unsecured,Business Loan,2020-01-29,5 yrs,8.0,5.2,7.2,0,0,0
191,135987.2,0.572,647,Mortgage,North,356095,0.41,0.012,0,356095,249250,Property,Business Loan,2025-04-04,0 yrs,8.0,5.2,7.2,0,0,0
192,109621.62,0.279,676,Consumer,South,420306,0.38,0.014,0,420306,304971,Plant/Equipment,Term Loan,2021-08-19,4 yrs,8.0,5.2,7.2,0,0,0
193,118415.39,0.476,646,Corporate,North,260017,0.25,0.064,0,260017,0,Unsecured,Personal Loan,2021-10-01,4 yrs,8.0,5.2,7.2,0,0,1
194,113482.52,0.31,646,Consumer,North,520820,0.2,0.006,0,520820,909949,Plant/Equipment,Business Loan,2022-07-21,3 yrs,8.0,5.2,7.2,0,0,0
195,116287.78,0.687,661,Corporate,North,24796,0.55,0.046,0,24796,11233,Property,Term Loan,2021-06-08,4 yrs,8.0,5.2,7.2,0,0,0
196,88543.56,0.224,604,Corporate,East,490428,0.59,0.009,0,490428,697966,Inventory,Business Loan,2020-11-14,5 yrs,8.0,5.2,7.2,0,0,0
197,73608.62,0.189,627,Mortgage,North,573487,0.33,0.039,0,573487,0,Unsecured,Business Loan,2019-10-01,6 yrs,8.0,5.2,7.2,0,0,0
198,144501.45,0.788,674,Mortgage,South,347291,0.27,0.075,0,347291,0,Unsecured,Personal Loan,2018-10-29,7 yrs,8.0,5.2,7.2,0,0,0
199,82816.14,0.457,610,Mortgage,South,389157,0.3,0.063,0,389157,0,Unsecured,Personal Loan,2018-07-23,7 yrs,8.0,5.2,7.2,0,0,0
200,105765.12,0.697,670,Consumer,South,391397,0.6,0.037,0,391397,611841,Unsecured,Term Loan,2020-04-05,5 yrs,8.0,5.2,7.2,0,1,0
201,98358.55,0.101,700,Corporate,North,483592,0.29,0.062,0,483592,548447,Property,Home Loan,2024-04-25,1 yrs,8.0,5.2,7.2,0,0,0
202,104772.04,0.251,664,Consumer,West,878429,0.25,0.023,0,878429,387054,Inventory,Business Loan,2023-01-20,2 yrs,8.0,5.2,7.2,0,0,0
203,40265.02,0.442,691,Corporate,North,474030,0.21,0.041,0,474030,761327,Inventory,Credit Card,2024-01-10,1 yrs,8.0,5.2,7.2,0,0,0
204,109951.65,0.446,703,Consumer,West,689143,0.59,0.061,0,689143,0,Unsecured,Personal Loan,2020-10-15,5 yrs,8.0,5.2,7.2,0,0,0
205,87843.5,0.455,649,SME,North,674315,0.35,0.07,0,674315,0,Unsecured,Credit Card,2017-12-29,8 yrs,8.0,5.2,7.2,0,0,0
206,49452.15,0.163,630,Mortgage,West,429569,0.34,0.071,0,429569,0,Unsecured,Credit Card,2023-06-19,2 yrs,8.0,5.2,7.2,0,0,0
207,70598.76,0.623,722,SME,East,552214,0.53,0.057,0,552214,338649,Inventory,Term Loan,2022-10-25,3 yrs,8.0,5.2,7.2,0,0,0
208,137776.81,0.32,657,Corporate,West,348807,0.57,0.011,0,348807,361879,Unsecured,Home Loan,2018-06-06,7 yrs,8.0,5.2,7.2,0,0,0
209,42779.65,0.643,665,Corporate,East,250357,0.4,0.035,0,250357,397741,Property,Home Loan,2019-04-19,6 yrs,8.0,5.2,7.2,0,0,0
210,51212.79,0.631,593,Consumer,East,990629,0.53,0.041,0,990629,540776,Property,Business Loan,2025-03-20,0 yrs,8.0,5.2,7.2,0,0,0
211,72643.17,0.219,690,Mortgage,East,26865,0.59,0.032,0,26865,0,Unsecured,Term Loan,2020-12-25,5 yrs,8.0,5.2,7.2,0,0,0
212,116601.45,0.341,741,Corporate,West,574087,0.24,0.007,0,574087,645762,Inventory,Credit Card,2019-11-01,6 yrs,8.0,5.2,7.2,0,0,0
213,106756.24,0.136,707,Mortgage,West,231300,0.34,0.057,0,231300,403684,Plant/Equipment,Credit Card,2021-04-21,4 yrs,8.0,5.2,7.2,0,0,0
214,31688.91,0.757,667,Mortgage,East,986073,0.6,0.04,0,986073,1296173,Plant/Equipment,Business Loan,2020-10-31,5 yrs,8.0,5.2,7.2,0,0,0
215,134870.66,0.626,602,SME,East,786514,0.53,0.052,0,786514,939848,Inventory,Credit Card,2024-11-01,1 yrs,8.0,5.2,7.2,0,0,0
216,122097.85,0.576,635,Consumer,East,583123,0.18,0.015,0,583123,669186,Property,Home Loan,2018-05-28,7 yrs,8.0,5.2,7.2,0,0,0
217,113218.99,0.221,596,Consumer,South,503854,0.53,0.019,0,503854,546348,Plant/Equipment,Personal Loan,2019-06-22,6 yrs,8.0,5.2,7.2,0,0,0
218,148022.95,0.503,656,Mortgage,North,779568,0.54,0.02,0,779568,0,Unsecured,Home Loan,2023-05-28,2 yrs,8.0,5.2,7.2,0,0,0
219,33906.16,0.563,681,SME,West,48945,0.55,0.036,0,48945,26718,Plant/Equipment,Credit Card,2017-06-18,8 yrs,8.0,5.2,7.2,0,0,0
220,91150.14,0.416,660,SME,West,17772,0.35,0.045,0,17772,23487,Inventory,Credit Card,2018-03-10,7 yrs,8.0,5.2,7.2,0,0,0
221,80658.04,0.312,605,Corporate,East,71381,0.27,0.013,0,71381,115153,Plant/Equipment,Personal Loan,2017-10-29,8 yrs,8.0,5.2,7.2,0,0,0
222,36126.92,0.216,670,Corporate,South,735801,0.3,0.022,0,735801,833613,Property,Term Loan,2020-08-01,5 yrs,8.0,5.2,7.2,0,0,0
223,134581.05,0.674,618,Corporate,West,90918,0.19,0.036,0,90918,115820,Unsecured,Term Loan,2024-09-13,1 yrs,8.0,5.2,7.2,0,0,0
224,90605.17,0.193,679,Consumer,North,518848,0.34,0.048,0,518848,273219,Property,Business Loan,2025-02-12,0 yrs,8.0,5.2,7.2,0,0,0
225,51393.44,0.704,623,Consumer,West,477785,0.53,0.077,0,477785,611716,Plant/Equipment,Business Loan,2021-01-01,4 yrs,8.0,5.2,7.2,0,0,0
226,71071.04,0.269,656,Consumer,East,281083,0.51,0.043,0,281083,385276,Unsecured,Credit Card,2023-10-29,2 yrs,8.0,5.2,7.2,0,0,0
227,59095.59,0.63,668,Mortgage,South,55751,0.51,0.047,0,55751,43959,Inventory,Home Loan,2018-11-13,7 yrs,8.0,5.2,7.2,0,0,1
228,82882.95,0.418,657,Mortgage,North,473379,0.25,0.017,0,473379,684981,Plant/Equipment,Personal Loan,2024-12-21,1 yrs,8.0,5.2,7.2,0,0,0
229,47880.39,0.12,654,Mortgage,North,866596,0.2,0.017,0,866596,351242,Inventory,Term Loan,2021-08-15,4 yrs,8.0,5.2,7.2,0,0,0
230,145480.94,0.709,663,Consumer,South,535505,0.2,0.055,1,350098,691137,Unsecured,Home Loan,2025-12-15,0 yrs,8.0,5.2,7.2,0,0,0
231,74720.59,0.43,691,Corporate,East,91173,0.47,0.075,0,91173,52259,Property,Business Loan,2024-03-23,1 yrs,8.0,5.2,7.2,1,0,0
232,103096.78,0.116,689,SME,North,419802,0.33,0.006,0,419802,0,Unsecured,Business Loan,2019-06-27,6 yrs,8.0,5.2,7.2,0,0,0
233,126393.11,0.13,683,Consumer,West,905931,0.27,0.078,0,905931,509432,Inventory,Credit Card,2022-04-14,3 yrs,8.0,5.2,7.2,0,0,0
234,41581.12,0.559,602,Corporate,West,664171,0.44,0.072,0,664171,0,Unsecured,Term Loan,2017-07-22,8 yrs,8.0,5.2,7.2,0,0,0
235,106549.73,0.634,695,Corporate,North,287093,0.35,0.011,0,287093,354345,Plant/Equipment,Term Loan,2017-03-29,8 yrs,8.0,5.2,7.2,0,0,0
236,143733.96,0.411,704,Mortgage,West,587588,0.48,0.066,0,587588,534992,Property,Term Loan,2024-12-10,1 yrs,8.0,5.2,7.2,0,0,0
237,143313.07,0.54,619,SME,North,639617,0.3,0.059,0,639617,0,Unsecured,Home Loan,2025-03-28,0 yrs,8.0,5.2,7.2,0,0,0
238,133437.04,0.651,650,SME,North,114466,0.18,0.033,0,114466,72194,Unsecured,Home Loan,2019-08-25,6 yrs,8.0,5.2,7.2,0,0,0
239,73950.86,0.138,657,Corporate,East,241530,0.54,0.044,1,214584,167408,Property,Credit Card,2024-09-24,1 yrs,8.0,5.2,7.2,0,0,0
240,145486.52,0.749,634,SME,South,258740,0.48,0.065,0,258740,234841,Plant/Equipment,Term Loan,2024-06-23,1 yrs,8.0,5.2,7.2,0,0,0
241,53970.6,0.661,643,SME,West,949956,0.43,0.049,0,949956,1240653,Unsecured,Personal Loan,2022-09-15,3 yrs,8.0,5.2,7.2,0,0,0
242,33070.48,0.323,663,Mortgage,North,428522,0.27,0.05,0,428522,838680,Unsecured,Personal Loan,2017-12-28,8 yrs,8.0,5.2,7.2,0,1,0
243,146697.33,0.754,710,Corporate,North,244634,0.23,0.042,0,244634,89595,Plant/Equipment,Home Loan,2019-04-22,6 yrs,8.0,5.2,7.2,0,1,0
244,144255.98,0.363,634,Consumer,East,671469,0.2,0.046,0,671469,505570,Property,Credit Card,2020-03-18,5 yrs,8.0,5.2,7.2,0,0,0
245,79066.12,0.68,638,Mortgage,North,557531,0.28,0.042,0,557531,952519,Inventory,Credit Card,2021-10-26,4 yrs,8.0,5.2,7.2,0,0,0
246,142014.98,0.553,602,Corporate,South,786177,0.22,0.022,1,574709,1265316,Inventory,Personal Loan,2023-02-14,2 yrs,8.0,5.2,7.2,0,0,0
247,143998.77,0.226,622,Corporate,North,807883,0.56,0.062,1,620845,0,Unsecured,Home Loan,2023-06-02,2 yrs,8.0,5.2,7.2,0,0,0
248,94553.75,0.222,632,Mortgage,South,105500,0.34,0.057,0,105500,0,Unsecured,Business Loan,2020-04-22,5 yrs,8.0,5.2,7.2,0,1,0
249,144283.93,0.789,671,Consumer,North,883204,0.34,0.038,0,883204,969563,Unsecured,Credit Card,2019-04-10,6 yrs,8.0,5.2,7.2,0,0,0
250,76501.63,0.602,677,Mortgage,South,647652,0.47,0.011,0,647652,0,Unsecured,Credit Card,2021-07-03,4 yrs,8.0,5.2,7.2,0,0,0
251,121825.7,0.214,612,Mortgage,West,946947,0.57,0.05,0,946947,1232399,Inventory,Personal Loan,2020-09-13,5 yrs,8.0,5.2,7.2,0,0,0
252,133350.46,0.492,696,Corporate,South,479091,0.53,0.068,0,479091,563048,Unsecured,Home Loan,2021-09-04,4 yrs,8.0,5.2,7.2,0,0,0
253,70866.45,0.102,671,Consumer,West,533629,0.33,0.075,0,533629,1015139,Property,Personal Loan,2021-08-31,4 yrs,8.0,5.2,7.2,0,0,0
254,123370.47,0.129,666,SME,East,173544,0.48,0.037,0,173544,0,Unsecured,Credit Card,2019-06-22,6 yrs,8.0,5.2,7.2,0,0,0
255,75007.38,0.773,700,Mortgage,South,185643,0.41,0.07,0,185643,252558,Plant/Equipment,Home Loan,2018-09-23,7 yrs,8.0,5.2,7.2,0,0,0
256,125131.19,0.391,695,SME,West,904519,0.37,0.055,0,904519,615272,Unsecured,Personal Loan,2019-08-09,6 yrs,8.0,5.2,7.2,0,0,0
257,126032.23,0.674,633,SME,South,210780,0.2,0.06,0,210780,318433,Unsecured,Business Loan,2024-03-23,1 yrs,8.0,5.2,7.2,1,0,0
258,70955.3,0.378,667,SME,South,238732,0.4,0.074,0,238732,354321,Plant/Equipment,Home Loan,2025-01-28,0 yrs,8.0,5.2,7.2,0,0,0
259,82125.08,0.46,627,SME,North,505646,0.47,0.049,0,505646,781894,Plant/Equipment,Term Loan,2025-03-12,0 yrs,8.0,5.2,7.2,0,0,0
260,70801.92,0.358,659,Corporate,West,327238,0.48,0.058,0,327238,496653,Plant/Equipment,Personal Loan,2017-06-02,8 yrs,8.0,5.2,7.2,0,0,0
261,59779.32,0.627,666,SME,South,538121,0.38,0.01,0,538121,214625,Inventory,Business Loan,2023-03-31,2 yrs,8.0,5.2,7.2,0,0,0
262,124012.84,0.498,659,Consumer,South,696150,0.19,0.04,0,696150,0,Unsecured,Personal Loan,2020-10-16,5 yrs,8.0,5.2,7.2,0,0,0
263,135279.85,0.388,669,SME,North,940876,0.49,0.046,0,940876,914300,Inventory,Business Loan,2020-04-26,5 yrs,8.0,5.2,7.2,0,0,0
264,54679.38,0.757,617,SME,South,977898,0.18,0.026,0,977898,0,Unsecured,Home Loan,2017-08-12,8 yrs,8.0,5.2,7.2,0,0,0
265,73473.23,0.77,577,Corporate,West,56586,0.31,0.072,0,56586,0,Unsecured,Credit Card,2024-06-28,1 yrs,8.0,5.2,7.2,0,0,0
266,129308.49,0.486,619,SME,South,788078,0.33,0.042,0,788078,1031123,Inventory,Credit Card,2021-05-27,4 yrs,8.0,5.2,7.2,1,0,0
267,132809.14,0.394,611,Mortgage,East,589824,0.3,0.018,0,589824,1014214,Unsecured,Business Loan,2017-11-18,8 yrs,8.0,5.2,7.2,0,0,0
268,109347.63,0.444,622,Mortgage,North,699756,0.28,0.038,0,699756,1267404,Inventory,Credit Card,2017-11-01,8 yrs,8.0,5.2,7.2,0,0,0
269,76286.57,0.623,647,Mortgage,North,262891,0.25,0.062,0,262891,121205,Unsecured,Personal Loan,2024-09-01,1 yrs,8.0,5.2,7.2,0,0,0
270,143067.9,0.356,630,Corporate,East,444261,0.28,0.02,0,444261,872795,Plant/Equipment,Personal Loan,2019-06-12,6 yrs,8.0,5.2,7.2,0,0,0
271,73812.75,0.573,635,SME,West,648002,0.24,0.075,0,648002,290374,Unsecured,Credit Card,2017-04-02,8 yrs,8.0,5.2,7.2,1,0,0
272,55282.52,0.639,644,SME,West,675736,0.39,0.063,0,675736,683689,Inventory,Term Loan,2017-01-28,8 yrs,8.0,5.2,7.2,0,0,0
273,47307.12,0.192,624,Corporate,East,949880,0.2,0.032,0,949880,1822629,Inventory,Home Loan,2019-09-19,6 yrs,8.0,5.2,7.2,0,0,0
274,138317.36,0.269,682,SME,South,315824,0.17,0.007,0,315824,0,Unsecured,Home Loan,2019-05-15,6 yrs,8.0,5.2,7.2,0,0,0
275,127481.24,0.484,713,Consumer,West,337227,0.22,0.022,0,337227,555189,Property,Home Loan,2022-02-08,3 yrs,8.0,5.2,7.2,0,0,0
276,124350.48,0.697,643,Consumer,South,302111,0.32,0.065,0,302111,597660,Inventory,Business Loan,2022-07-23,3 yrs,8.0,5.2,7.2,0,0,0
277,148616.85,0.457,661,Consumer,West,994302,0.47,0.039,0,994302,963535,Unsecured,Business Loan,2023-12-18,2 yrs,8.0,5.2,7.2,1,1,0
278,94925.18,0.369,656,Consumer,West,224176,0.49,0.021,0,224176,441306,Unsecured,Business Loan,2021-07-04,4 yrs,8.0,5.2,7.2,0,0,0
279,31791.53,0.787,682,Corporate,North,78215,0.47,0.05,0,78215,106649,Property,Personal Loan,2020-11-25,5 yrs,8.0,5.2,7.2,0,0,0
280,83056.29,0.692,638,Mortgage,West,763295,0.45,0.021,0,763295,0,Unsecured,Personal Loan,2017-04-27,8 yrs,8.0,5.2,7.2,0,0,0
281,93455.9,0.288,655,Consumer,South,859945,0.38,0.004,0,859945,511881,Unsecured,Home Loan,2018-11-26,7 yrs,8.0,5.2,7.2,0,0,0
282,95905.02,0.513,648,Consumer,East,106544,0.18,0.078,0,106544,160991,Property,Term Loan,2024-06-09,1 yrs,8.0,5.2,7.2,1,0,0
283,93801.31,0.314,660,Corporate,North,125197,0.47,0.036,0,125197,132369,Plant/Equipment,Term Loan,2024-05-11,1 yrs,8.0,5.2,7.2,1,0,0
284,130072.87,0.19,632,SME,East,411202,0.43,0.046,0,411202,0,Unsecured,Business Loan,2020-05-10,5 yrs,8.0,5.2,7.2,0,0,0
285,61943.21,0.257,610,Consumer,North,557747,0.27,0.025,0,557747,342041,Unsecured,Home Loan,2018-07-25,7 yrs,8.0,5.2,7.2,0,0,0
286,99035.15,0.766,663,Mortgage,North,760064,0.21,0.074,0,760064,0,Unsecured,Home Loan,2020-01-28,5 yrs,8.0,5.2,7.2,0,0,0
287,104521.63,0.739,648,Mortgage,West,17913,0.3,0.004,0,17913,32578,Property,Business Loan,2023-12-23,2 yrs,8.0,5.2,7.2,0,0,0
288,106855.95,0.534,649,Corporate,North,280139,0.22,0.071,0,280139,225287,Unsecured,Home Loan,2025-07-04,0 yrs,8.0,5.2,7.2,0,0,0
289,57284.91,0.795,610,SME,South,605665,0.26,0.034,0,605665,1094224,Property,Business Loan,2022-02-11,3 yrs,8.0,5.2,7.2,1,0,0
290,72925.04,0.677,639,Corporate,West,900219,0.44,0.071,0,900219,894348,Property,Business Loan,2019-12-15,6 yrs,8.0,5.2,7.2,0,1,0
291,41183.15,0.788,597,Consumer,South,880366,0.32,0.027,0,880366,400288,Plant/Equipment,Credit Card,2021-05-27,4 yrs,8.0,5.2,7.2,0,0,0
292,65468.11,0.278,639,SME,North,781674,0.27,0.051,0,781674,0,Unsecured,Business Loan,2020-04-13,5 yrs,8.0,5.2,7.2,0,0,0
293,46699.33,0.136,645,Consumer,South,28478,0.56,0.036,0,28478,34287,Plant/Equipment,Term Loan,2018-11-24,7 yrs,8.0,5.2,7.2,1,0,0
294,144045.74,0.241,671,Mortgage,East,829281,0.57,0.07,0,829281,602663,Property,Term Loan,2017-11-10,8 yrs,8.0,5.2,7.2,1,0,0
295,88896.52,0.425,603,Corporate,North,468589,0.24,0.021,0,468589,248412,Unsecured,Business Loan,2017-07-21,8 yrs,8.0,5.2,7.2,0,0,0
296,149886.31,0.544,626,SME,West,704149,0.35,0.073,0,704149,914351,Inventory,Home Loan,2018-04-25,7 yrs,8.0,5.2,7.2,0,0,0
297,37866.52,0.64,631,SME,East,923052,0.27,0.06,0,923052,1330137,Inventory,Credit Card,2023-01-18,2 yrs,8.0,5.2,7.2,0,0,0
298,32526.14,0.657,710,Consumer,East,638574,0.52,0.046,0,638574,1264806,Inventory,Term Loan,2017-01-03,8 yrs,8.0,5.2,7.2,0,0,0
299,123133.86,0.19,605,Mortgage,North,155227,0.36,0.007,0,155227,231372,Property,Personal Loan,2020-12-01,5 yrs,8.0,5.2,7.2,0,0,0
300,62169.73,0.493,636,Mortgage,South,390073,0.45,0.069,0,390073,599459,Property,Personal Loan,2022-06-13,3 yrs,8.0,5.2,7.2,1,0,0
301,63179.13,0.539,646,Mortgage,East,888124,0.53,0.052,0,888124,0,Unsecured,Credit Card,2017-12-06,8 yrs,8.0,5.2,7.2,0,0,0
302,74452.97,0.774,616,SME,East,813600,0.16,0.014,0,813600,613395,Unsecured,Business Loan,2024-10-12,1 yrs,8.0,5.2,7.2,0,0,0
303,129404.01,0.333,643,Corporate,North,154635,0.19,0.009,0,154635,113135,Unsecured,Credit Card,2022-05-22,3 yrs,8.0,5.2,7.2,0,0,0
304,56241.05,0.647,652,SME,East,288064,0.56,0.076,0,288064,252548,Property,Personal Loan,2024-09-14,1 yrs,8.0,5.2,7.2,0,0,0
305,148365.55,0.538,630,Mortgage,East,258087,0.58,0.076,0,258087,489393,Unsecured,Credit Card,2019-04-05,6 yrs,8.0,5.2,7.2,0,0,0
306,91539.39,0.621,655,SME,North,297159,0.58,0.059,0,297159,357763,Inventory,Home Loan,2020-11-29,5 yrs,8.0,5.2,7.2,0,0,0
307,104662.14,0.381,632,Corporate,West,691067,0.22,0.025,0,691067,0,Unsecured,Personal Loan,2020-11-20,5 yrs,8.0,5.2,7.2,0,0,0
308,71244.99,0.765,616,Corporate,South,139171,0.49,0.078,0,139171,249118,Property,Term Loan,2025-05-18,0 yrs,8.0,5.2,7.2,0,0,0
309,56834.89,0.512,695,Mortgage,North,781740,0.45,0.052,0,781740,0,Unsecured,Credit Card,2024-11-06,1 yrs,8.0,5.2,7.2,0,0,0
310,118839.53,0.185,631,Mortgage,West,985268,0.23,0.063,0,985268,723526,Unsecured,Business Loan,2024-05-10,1 yrs,8.0,5.2,7.2,0,0,0
311,70622.59,0.64,703,Mortgage,East,809242,0.34,0.02,0,809242,0,Unsecured,Personal Loan,2019-12-06,6 yrs,8.0,5.2,7.2,0,0,0
312,145473.33,0.472,630,Consumer,North,861062,0.44,0.013,0,861062,1669734,Unsecured,Credit Card,2023-02-21,2 yrs,8.0,5.2,7.2,0,0,0
313,142110.85,0.448,619,Corporate,West,871235,0.3,0.077,0,871235,772908,Unsecured,Term Loan,2022-06-07,3 yrs,8.0,5.2,7.2,0,0,0
314,94608.81,0.587,688,SME,North,35074,0.32,0.064,0,35074,31387,Unsecured,Business Loan,2024-07-04,1 yrs,8.0,5.2,7.2,1,0,0
315,49713.27,0.343,660,Consumer,East,366133,0.58,0.007,0,366133,316161,Unsecured,Personal Loan,2022-06-12,3 yrs,8.0,5.2,7.2,0,0,0
316,50598.21,0.474,690,Corporate,North,709401,0.29,0.04,0,709401,965574,Unsecured,Term Loan,2022-02-10,3 yrs,8.0,5.2,7.2,0,0,0
317,117500.73,0.546,630,Consumer,North,395642,0.2,0.059,1,173260,349674,Inventory,Home Loan,2025-04-26,0 yrs,8.0,5.2,7.2,0,0,0
318,115085.44,0.111,703,Corporate,West,609919,0.19,0.017,0,609919,649615,Inventory,Business Loan,2025-05-29,0 yrs,8.0,5.2,7.2,0,0,0
319,38319.42,0.675,690,Consumer,East,99309,0.41,0.027,0,99309,53966,Property,Term Loan,2024-05-21,1 yrs,8.0,5.2,7.2,0,0,0
320,138620.28,0.135,683,Consumer,West,182084,0.26,0.015,0,182084,0,Unsecured,Term Loan,2022-12-05,3 yrs,8.0,5.2,7.2,0,0,0
321,54462.37,0.606,634,Consumer,West,13037,0.37,0.036,0,13037,10010,Property,Term Loan,2019-11-26,6 yrs,8.0,5.2,7.2,0,0,0
322,104814.37,0.149,606,Corporate,East,426189,0.28,0.01,0,426189,164646,Unsecured,Business Loan,2019-07-16,6 yrs,8.0,5.2,7.2,0,0,0
323,104072.21,0.784,613,Mortgage,West,238270,0.21,0.049,0,238270,278611,Property,Home Loan,2022-05-23,3 yrs,8.0,5.2,7.2,0,0,0
324,142647.16,0.657,620,SME,North,705523,0.16,0.066,0,705523,1086236,Inventory,Credit Card,2022-01-05,3 yrs,8.0,5.2,7.2,0,0,0
325,137148.18,0.117,636,Corporate,South,253478,0.27,0.006,0,253478,491693,Plant/Equipment,Business Loan,2018-11-24,7 yrs,8.0,5.2,7.2,0,0,0
326,98919.79,0.514,666,Mortgage,East,727857,0.43,0.016,0,727857,993172,Inventory,Home Loan,2025-10-17,0 yrs,8.0,5.2,7.2,1,0,0
327,130252.77,0.591,632,Corporate,North,972836,0.34,0.054,0,972836,0,Unsecured,Home Loan,2022-12-25,3 yrs,8.0,5.2,7.2,0,0,0
328,87073.06,0.625,633,Mortgage,North,988571,0.46,0.014,0,988571,1460757,Property,Term Loan,2023-08-01,2 yrs,8.0,5.2,7.2,0,0,0
329,115250.29,0.376,667,Consumer,East,71717,0.4,0.052,0,71717,0,Unsecured,Home Loan,2023-03-01,2 yrs,8.0,5.2,7.2,0,0,0
330,108883.13,0.503,663,Consumer,North,510794,0.47,0.061,0,510794,961409,Unsecured,Business Loan,2019-03-17,6 yrs,8.0,5.2,7.2,0,0,0
331,92762.67,0.162,644,Mortgage,North,31245,0.42,0.004,0,31245,35201,Plant/Equipment,Personal Loan,2022-06-08,3 yrs,8.0,5.2,7.2,0,0,0
332,96000.68,0.36,681,Corporate,East,253776,0.48,0.022,0,253776,160391,Unsecured,Personal Loan,2022-10-09,3 yrs,8.0,5.2,7.2,0,0,0
333,91147.38,0.512,664,Consumer,South,378932,0.28,0.054,0,378932,366740,Unsecured,Term Loan,2018-06-28,7 yrs,8.0,5.2,7.2,0,0,0
334,130255.31,0.615,710,Mortgage,West,709710,0.43,0.022,0,709710,0,Unsecured,Business Loan,2017-08-15,8 yrs,8.0,5.2,7.2,0,1,0
335,93128.68,0.709,672,Corporate,East,240738,0.3,0.024,0,240738,349893,Unsecured,Credit Card,2020-05-01,5 yrs,8.0,5.2,7.2,0,0,0
336,72490.92,0.199,583,Corporate,North,246055,0.36,0.005,0,246055,91544,Plant/Equipment,Home Loan,2017-07-16,8 yrs,8.0,5.2,7.2,0,0,0
337,130387.77,0.562,638,Mortgage,South,152816,0.25,0.027,0,152816,0,Unsecured,Credit Card,2020-07-02,5 yrs,8.0,5.2,7.2,0,0,0
338,119148.49,0.326,672,Consumer,West,189557,0.46,0.034,0,189557,244386,Unsecured,Business Loan,2018-09-07,7 yrs,8.0,5.2,7.2,0,0,0
